"","source","Dissimilarity","IsMetric","NegCounter","ZeroCounter","PcoaNegFrac","pseudo_F","pseudo_R2","p_value","MiRKAT_Rsquared"
"32","Concordance_oral_16S","morisita","NO",0.0539145771029841,1.05436699639598e-05,"0%",1.08902320770258,0.0538746392300373,0.676676676676677,0.0060029591575686
"33","Concordance_oral_16S","horn","NO",0.0523301510620363,0,"0%",1.08924093557688,0.0538848299596461,0.641641641641642,0.00599849038221207
"34","Concordance_oral_16S","mountford","YES",0,0,"0%",1.00767082559395,0.0500515224394835,0.024024024024024,0.00623403559369382
"35","Concordance_oral_16S","raup","NO",0.0559389617360684,0.818187351430027,"0%",1.12033511265098,0.0553379386617759,0.73973973973974,0.00614478064715271
"36","Concordance_oral_16S","binomial","YES",0,0,"0%",1.10102432558144,0.0544360230096671,0.202202202202202,0.00622179615843642
"37","Concordance_oral_16S","chao","NO",0.0292217813051174,0,"0%",1.13507974317876,0.0560254331457369,0.134134134134134,0.00631118800818284
"38","Concordance_oral_16S","cao","YES",0,0,"0%",1.13549847399757,0.0560449425987654,0.0950950950950951,0.00595095571418789
"39","Concordance_oral_16S","mahalanobis","YES",0,0,"0%",1.0027709435397,0.0498202680442143,0.468468468468468,0.00595073942074623
"40","Concordance_oral_16S","chisq","YES",0,0,"0%",0.608927250470417,0.0308568711509718,0.902902902902903,0.00479443414386864
"41","Concordance_oral_16S","chord","YES",0,0,"2.74191572090512e-16%",0.862414247997487,0.0431478648161751,0.774774774774775,0.00572220974049286
"42","Concordance_oral_16S","hellinger","YES",0,0,"0%",1.07461236104031,0.0531996526385304,0.256256256256256,0.00694445190199733
"43","Concordance_oral_16S","aitchison","YES",0,0,"0%",1.07461236104031,0.0531996526385304,0.268268268268268,0.00694445190199733
"44","Concordance_oral_16S","robust.aitchison","YES",0,0,"5.86552497992006e-16%",1.07044307512142,0.0530041886746269,0.154154154154154,0.00622130114195484
"45","Concordance_oral_16S","unifrac_unweighted","YES",0,0,"0%",1.24002998259937,0.0608901623841898,0.0850850850850851,0.00672778573936224
"46","Concordance_oral_16S","unifrac_weighted_phyloseq","NO",1.72532781228433e-05,0,"0%",1.09925228195453,0.0543531729445128,0.435435435435435,0.00568691782752268
"47","Concordance_oral_16S","unifrac_weighted_gunifrac","NO",1.72532781228433e-05,0,"0%",1.09925228195454,0.0543531729445131,0.437437437437437,0.00568691782752273
"48","covid","manhattan","YES",0,0,"1.88559714909032e-16%",1.32265808805729,0.151139686777045,0,0.0153194961267102
"49","covid","euclidean","YES",0,0,"0%",1.21405305379243,0.140472729813707,0.044044044044044,0.0173954110556893
"50","covid","canberra","YES",0,0,"1.7103171676987e-15%",1.15832208674148,0.134894194818634,0,0.0161931044205629
"51","covid","clark","YES",0,0,"0%",1.10740742339322,0.129734087044784,0,0.0163879903023427
"52","covid","bray","YES",0,0,"0%",1.43634930999462,0.162026187526518,0,0.0147501596918052
"53","covid","kulczynski","YES",0,0,"6.0390410121717e-16%",1.4062754611431,0.159173721819704,0,0.0141733579541078
"54","covid","jaccard","YES",0,0,"0%",1.29266140669147,0.148220031629565,0,0.0152932806938862
"55","covid","gower","YES",0,0,"0%",1.14126128062211,0.133171943881447,0.014014014014014,0.016839060497394
"56","covid","altGower","NO",0.011465030196766,0,"0%",1.13987479254894,0.133031679622294,0.416416416416416,0.0168589468685485
"57","covid","morisita","NO",0.000389635690629261,0,"4.56066308047052e-16%",1.27671531336401,0.146659765635722,0.013013013013013,0.0145608921809695
"58","covid","horn","NO",0.000360413013832067,0,"0%",1.27658092147929,0.146646591598348,0.005005005005005,0.0145625171352892
"59","covid","mountford","YES",0,0,"0%",1.00491722069314,0.119157950225115,0,0.0169168534588348
"60","covid","raup","NO",0.118361581920905,0.644759399961029,"0%",1.13899108782812,0.132942255822227,0.627627627627628,0.0163547188068387
"61","covid","binomial","YES",0,0,"0%",1.38174382741784,0.156832506813934,0,0.016305821823883
"62","covid","chao","NO",0.00176310150009741,0,"0%",1.37004592407441,0.155711502064858,0,0.0163380962467068
"63","covid","cao","YES",0,0,"0%",1.46082996043036,0.164333895670156,0,0.0144402901063081
"64","covid","mahalanobis","YES",0,0,"5.51124787863336e-15%",1.00000000000001,0.118644067796611,0.028028028028028,0.0169491525423732
"65","covid","chisq","YES",0,0,"3.99578321383244e-16%",1.25247289482425,0.144276753828891,0,0.0182626293744943
"66","covid","chord","YES",0,0,"0%",1.20487738074533,0.139559219885,0.016016016016016,0.0150520884038204
"67","covid","hellinger","YES",0,0,"8.12381050205082e-16%",1.4194006245883,0.160421011284887,0,0.0135364875439706
"68","covid","aitchison","YES",0,0,"0%",1.57557758104972,0.174983508087903,0,0.0134836176674398
"69","covid","robust.aitchison","YES",0,0,"0%",1.31387568380504,0.150286946768602,0,0.0150555358259658
"70","covid","unifrac_unweighted","YES",0,0,"0%",1.30057706684597,0.148992432369405,0,0.0150704852400799
"71","covid","unifrac_weighted_phyloseq","NO",9.74089226573154e-05,0,"0%",1.39238753422566,0.157849904993112,0,0.0149463257544612
"72","covid","unifrac_weighted_gunifrac","YES",0,0,"0%",1.25595988052419,0.144620341135598,0.0560560560560561,0.0156043640214723
"73","HIV_gut","manhattan","YES",0,0,"9.6643933554019e-16%",1.11815246648362,0.0834201419004906,0.353353353353353,0.0121826021079577
"74","HIV_gut","euclidean","YES",0,0,"0%",0.936583533277882,0.0708336437508311,0.557557557557558,0.0133813815847787
"75","HIV_gut","canberra","YES",0,0,"0%",1.11110290486154,0.0829378268775037,0.001001001001001,0.0128674077486578
"76","HIV_gut","clark","YES",0,0,"0%",1.07363358096065,0.0803657178236102,0,0.0121537159638705
"77","HIV_gut","bray","YES",0,0,"0%",1.24717492501794,0.092158807006923,0.014014014014014,0.0142277428774514
"78","HIV_gut","kulczynski","YES",0,0,"0%",1.24123315814958,0.0917600340579893,0.018018018018018,0.0142867584919405
"79","HIV_gut","jaccard","YES",0,0,"0%",1.17050553592439,0.086986207972177,0.011011011011011,0.0139748097984163
"80","HIV_gut","gower","YES",0,0,"0%",1.14561089240414,0.0852939585045938,0.204204204204204,0.0110604310522308
"81","HIV_gut","altGower","NO",0.0129957327444719,0,"0%",1.13276243992472,0.0844181096771087,0.660660660660661,0.0104500542159683
"82","HIV_gut","morisita","NO",0.00207891935981219,0,"0%",1.24602070299816,0.0920813704996094,0.052052052052052,0.0129644582956749
"83","HIV_gut","horn","NO",0.0020540519033551,0,"0%",1.24604535408531,0.0920830244738046,0.049049049049049,0.0129658631367975
"84","HIV_gut","mountford","YES",0,0,"0%",1.00370710558682,0.0755267724630825,0,0.0108077264270372
"85","HIV_gut","binomial","YES",0,0,"5.46789047264759e-16%",1.16543333262541,0.0866419257072478,0.0720720720720721,0.0124002474367369
"86","HIV_gut","chao","NO",0.000686341798215508,0,"2.22671788830914e-16%",1.18032243497043,0.0876518057579165,0.034034034034034,0.0119267454037974
"87","HIV_gut","cao","YES",0,0,"5.60080007539043e-16%",1.16712323072735,0.086756658534003,0.005005005005005,0.0129558123746446
"88","HIV_gut","mahalanobis","YES",0,0,"0%",0.999999999999995,0.0752688172043007,0.876876876876877,0.0107526881720429
"89","HIV_gut","chisq","YES",0,0,"0%",1.12248370042222,0.0837162235807389,0.195195195195195,0.0153059618734984
"90","HIV_gut","chord","YES",0,0,"0%",1.2686319794155,0.0935959547292379,0.03003003003003,0.0155471421340368
"91","HIV_gut","hellinger","YES",0,0,"0%",1.22859280879736,0.0909105291307393,0.017017017017017,0.0141732047837335
"92","HIV_gut","aitchison","YES",0,0,"0%",1.22859280879736,0.0909105291307393,0.023023023023023,0.0141732047837335
"93","HIV_gut","robust.aitchison","YES",0,0,"0%",1.09049203289514,0.0815247617239583,0.0860860860860861,0.012846119283129
"94","HIV_gut","unifrac_unweighted","YES",0,0,"0%",1.16121501190494,0.0863554039888148,0.001001001001001,0.0140057531778553
"95","HIV_gut","unifrac_weighted_phyloseq","YES",0,0,"0%",1.12522811203694,0.0839037316442148,0.333333333333333,0.0103548910816247
"96","HIV_gut","unifrac_weighted_gunifrac","YES",0,0,"0%",1.14087703018354,0.0849714572627736,0.223223223223223,0.0110508177747
"97","IBD_16s","manhattan","YES",0,9.95291276968661e-07,"0%",1.11226864644814,0.0848265602573231,0.003003003003003,0.00654061872084732
"98","IBD_16s","euclidean","YES",0,0,"0%",1.38656354887358,0.103578752217574,0.0680680680680681,0.0224551981114689
"99","IBD_16s","canberra","YES",0,0,"0%",1.1348698583252,0.0864013020734953,0,0.00662766184912193
"100","IBD_16s","clark","YES",0,0,"0%",1.09341799495614,0.0835089810298082,0,0.00630416110169651
"101","IBD_16s","bray","YES",0,0,"0%",1.32114605559893,0.0991766061331973,0,0.0109994085477767
"102","IBD_16s","kulczynski","NO",2.98587383090598e-06,0,"0%",1.18061391207759,0.0895719971734982,0,0.00781070098013643
"103","IBD_16s","jaccard","YES",0,0,"0%",1.32151267182929,0.0992013973476046,0,0.0110845224409638
"104","IBD_16s","gower","NO",3.31763758989554e-07,3.31763758989554e-07,"0%",1.0612218465085,0.081249814066376,0.843843843843844,0.00541711877416078
"105","IBD_16s","altGower","NO",0.0449297705886804,0,"0%",1.0726386393763,0.0820521907601261,0.29029029029029,0.00522626448269396
"106","IBD_16s","morisita","NO",0.00249419994008352,0,"0%",1.23455207388914,0.0932824977374809,0,0.0111929918171085
"107","IBD_16s","horn","NO",0.00244144950240418,0,"0%",1.23634004483176,0.0934049775575614,0,0.0112498405715825
"108","IBD_16s","mountford","NO",0.000237542851436519,3.31763758989554e-06,"5.07237425815601e-16%",1.03385387451716,0.0793206586839579,0.0840840840840841,0.00551513508789366
"109","IBD_16s","raup","NO",0.246434783704957,0.255577861138948,"1.35005949862468e-16%",1.07561910167375,0.0822614281824763,0.163163163163163,0.00536766983514092
"110","IBD_16s","binomial","YES",0,0,"6.61336352330327e-16%",1.06283708087281,0.0813634185508646,0.451451451451451,0.00551693811392736
"111","IBD_16s","chao","NO",0.003272517718673,0,"1.69358153476013e-16%",1.13049645342665,0.0860970076368759,0,0.00678518235552589
"112","IBD_16s","cao","NO",6.63527517979107e-07,0,"0%",1.12454371218755,0.0856824996623152,0,0.00615682952544582
"113","IBD_16s","mahalanobis","YES",0,0,"3.50916493420956e-16%",0.991244328615465,0.0763009534376994,0.733733733733734,0.00532752341247929
"114","IBD_16s","chisq","YES",0,0,"1.2458048697023e-16%",0.580180105095502,0.0461185849684699,0.61961961961962,0.0063431707721623
"115","IBD_16s","chord","YES",0,0,"2.14635226270055e-16%",1.37653892587374,0.102906957734123,0,0.0168201788556703
"116","IBD_16s","hellinger","YES",0,0,"0%",1.45618851277284,0.108217011926565,0,0.0134191374143425
"117","IBD_16s","aitchison","YES",0,0,"0%",1.45618851277284,0.108217011926565,0,0.0134191374143425
"118","IBD_16s","robust.aitchison","YES",0,0,"0%",1.13335026216225,0.0862955940060075,0.019019019019019,0.00676261816754421
"119","IBD_16s","unifrac_unweighted","YES",0,0,"3.25576374898641e-16%",1.19700292224799,0.0907026337192092,0,0.0089891689959468
"120","IBD_16s","unifrac_weighted_phyloseq","NO",0.00209376108298309,0,"0%",1.06909528619391,0.0818033125309977,0.35035035035035,0.00598288673143714
"121","IBD_16s","unifrac_weighted_gunifrac","NO",3.64940134888509e-06,0,"0%",1.30347657590113,0.0979801459012856,0,0.0125418534020608
"122","IBD_wgs","manhattan","YES",0,0,"0%",1.06895974039701,0.0876031852323161,0.267267267267267,0.00560646969205609
"123","IBD_wgs","euclidean","YES",0,0,"1.48312736846644e-16%",1.23797827414521,0.10006847401668,0.165165165165165,0.0117672916527162
"124","IBD_wgs","canberra","YES",0,0,"0%",1.16280767085198,0.0945668783772233,0.001001001001001,0.00844769874903462
"125","IBD_wgs","clark","YES",0,0,"9.22186734030867e-16%",1.12062696219873,0.0914501871372415,0.001001001001001,0.00771382980379315
"126","IBD_wgs","bray","YES",0,0,"0%",1.27546816203098,0.102787377371414,0,0.0111166828291243
"127","IBD_wgs","kulczynski","NO",3.31763758989554e-06,0,"6.22278848201332e-17%",1.12155734672202,0.0915191637365918,0,0.00676167772939365
"128","IBD_wgs","jaccard","YES",0,0,"0%",1.269410304135,0.102349152835841,0,0.0106662551821342
"129","IBD_wgs","gower","YES",0,0,"0%",1.07286135719633,0.0878948258976014,0.163163163163163,0.00567605326527726
"130","IBD_wgs","altGower","NO",0.00261429842083773,0,"8.79602610626355e-16%",1.06834973728013,0.0875575714511993,0.271271271271271,0.00568294532427468
"131","IBD_wgs","morisita","NO",0.000783294234974328,0,"0%",1.23943225052834,0.100174228803379,0,0.010077460163635
"132","IBD_wgs","horn","NO",0.000779644833625443,0,"0%",1.23937591447263,0.100170131670427,0,0.0100737928151077
"133","IBD_wgs","mountford","YES",0,0,"0%",1.00059213939463,0.082462360729308,0.342342342342342,0.00552607345861466
"134","IBD_wgs","raup","NO",0.0135595165936595,0.959317800817945,"0%",1.16157884236818,0.094476383870705,0,0.00553443091466706
"135","IBD_wgs","binomial","YES",0,0,"2.10729327203698e-16%",1.19834660115592,0.0971762653200545,0.005005005005005,0.0089998645629281
"136","IBD_wgs","chao","NO",0.197047103486738,0,"1.46642280693668e-16%",1.07249198848003,0.0878672240674584,0.185185185185185,0.00646301464768094
"137","IBD_wgs","cao","YES",0,0,"0%",1.22062813916663,0.0988045933188116,0.047047047047047,0.0120154034786818
"138","IBD_wgs","chisq","YES",0,0,"1.34618618546808e-17%",1.49001058789471,0.118036123961499,0.113113113113113,0.00471032436613095
"139","IBD_wgs","chord","YES",0,0,"0%",1.33429826438957,0.107020989025154,0,0.0123201312724618
"140","IBD_wgs","hellinger","YES",0,0,"1.68991859845898e-16%",1.44980246322224,0.115217898516131,0,0.01673531342421
"141","IBD_wgs","aitchison","YES",0,0,"1.68991859845898e-16%",1.44980246322224,0.115217898516131,0,0.01673531342421
"142","IBD_wgs","robust.aitchison","YES",0,0,"7.8004333602837e-16%",1.23021567056994,0.0995034411382646,0,0.0101927999243362
"143","IBD_wgs","unifrac_unweighted","YES",0,0,"0%",1.17581041136008,0.0955233309276273,0.0950950950950951,0.0113179576340612
"144","IBD_wgs","unifrac_weighted_phyloseq","YES",0,0,"0%",1.07024334305285,0.0876991534067027,0.216216216216216,0.00576784758573556
"145","IBD_wgs","unifrac_weighted_gunifrac","YES",0,0,"0%",1.18906075593852,0.0964959201372845,0.002002002002002,0.0122720979614456
"146","Pig_gut","manhattan","YES",0,0,"6.36211021965618e-16%",2.16223469415423,0.0473528005941209,0,0.0256809106493155
"147","Pig_gut","euclidean","YES",0,0,"0%",3.49775769600906,0.0744239271718719,0,0.0530619843215109
"148","Pig_gut","canberra","YES",0,0,"0%",2.45592902379448,0.0534409612853845,0,0.0372294291884952
"149","Pig_gut","clark","YES",0,0,"0%",1.95490916886256,0.0430076575799585,0,0.0284522379277475
"150","Pig_gut","bray","YES",0,0,"0%",5.39174587222518,0.110279266490423,0,0.089842179282522
"151","Pig_gut","kulczynski","YES",0,0,"4.2970367023483e-16%",4.75624894364451,0.0985623426553324,0,0.078001582152837
"152","Pig_gut","jaccard","YES",0,0,"0%",3.54906259364163,0.0754332264660521,0,0.0589204237737542
"153","Pig_gut","gower","YES",0,0,"0%",1.88243033666223,0.0414792756293068,0,0.0203643777730658
"154","Pig_gut","altGower","NO",0.00085404607876518,0,"0%",1.41080205173704,0.0314134236594529,0.970970970970971,0.0102459043976319
"155","Pig_gut","morisita","NO",0.000198615367154693,0,"7.67516194255427e-16%",5.26686702945008,0.108000930760417,0,0.084902863464679
"156","Pig_gut","horn","NO",0.000190103279990921,0,"0%",5.26420966973143,0.107952322110513,0,0.0848604284715732
"157","Pig_gut","mountford","YES",0,0,"0%",1.01200967319738,0.0227356545037498,0,0.0114478224280769
"158","Pig_gut","binomial","YES",0,0,"5.90355370509562e-17%",4.65825904775829,0.0967281446602693,0,0.0745734075883211
"159","Pig_gut","chao","NO",1.98615367154693e-05,0,"9.8506441848789e-16%",2.69382492923378,0.0583156933499351,0,0.0356588656106513
"160","Pig_gut","cao","YES",0,0,"0%",4.19175070844357,0.0878925735829917,0,0.066937219978537
"161","Pig_gut","mahalanobis","YES",0,0,"0%",0.999999999999995,0.0224719101123594,0.810810810810811,0.0112359550561798
"162","Pig_gut","chisq","YES",0,0,"0%",2.34626832511304,0.0511768658786965,0,0.035769978343445
"163","Pig_gut","chord","YES",0,0,"0%",5.65340429421788,0.11501551877014,0,0.0949759059640558
"164","Pig_gut","hellinger","YES",0,0,"0%",5.10107617155942,0.104958090918663,0,0.0859977589394914
"165","Pig_gut","aitchison","YES",0,0,"0%",5.10107617155942,0.104958090918663,0,0.0859977589394914
"166","Pig_gut","robust.aitchison","YES",0,0,"0%",3.32876384076034,0.0710837435743487,0,0.0558415280039725
"167","Pig_gut","unifrac_unweighted","YES",0,0,"0%",3.37326318214254,0.0719656143638761,0,0.0532625986991953
"168","Pig_gut","unifrac_weighted_phyloseq","YES",0,0,"0%",4.92544412886027,0.101711904092271,0,0.0836354867830249
"169","Pig_gut","unifrac_weighted_gunifrac","YES",0,0,"0%",6.45843917901749,0.129276240113803,0,0.105098046252829
